"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        3982,      -8.857372998,      -7.282615975,       -7.75462234,      -9.385401139
          0,           0,        3983,      -8.857433147,      -7.282764104,      -7.754712247,      -9.385504138
          0,           0,        3984,      -8.857492541,      -7.282912119,      -7.754803174,      -9.385605726
          0,           0,        3985,       -8.85755126,      -7.283060011,      -7.754895053,      -9.385706088
          0,           0,        3986,      -8.857609373,      -7.283207774,      -7.754987812,      -9.385805652
          0,           0,        3987,      -8.857666939,      -7.283355404,      -7.755081378,      -9.385904463
          0,           0,        3988,      -8.857724009,      -7.283502895,      -7.755175669,       -9.38600261
          0,           0,        3989,      -8.857780627,      -7.283650242,      -7.755270602,      -9.386100216
          0,           0,        3990,       -8.85783683,      -7.283797438,      -7.755366091,       -9.38619728
          0,           0,        3991,      -8.857892653,      -7.283944475,      -7.755462048,      -9.386293907
          0,           0,        3992,      -8.857948131,      -7.284091348,      -7.755558385,      -9.386389983
          0,           0,        3993,      -8.858003296,       -7.28423807,      -7.755655019,      -9.386485368
          0,           0,        3994,      -8.858058174,      -7.284384669,       -7.75575187,      -9.386580002
          0,           0,        3995,      -8.858112792,      -7.284531173,      -7.755848856,      -9.386673884
          0,           0,        3996,       -8.85816718,      -7.284677599,      -7.755945894,      -9.386767174
          0,           0,        3997,      -8.858221379,       -7.28482396,      -7.756042907,      -9.386859844
          0,           0,        3998,      -8.858275434,      -7.284970259,       -7.75613982,      -9.386951899
          0,           0,        3999,      -8.858329385,      -7.285116496,      -7.756236556,      -9.387043349
          0,           0,        4000,      -8.858383272,      -7.285262665,      -7.756333036,      -9.387134211
          0,           0,        4001,      -8.858437138,      -7.285408758,      -7.756429185,      -9.387224498
          0,           0,        4002,      -8.858491032,      -7.285554763,      -7.756524923,      -9.387314221
          0,           0,        4003,      -8.858545005,      -7.285700667,      -7.756620175,      -9.387403397
          0,           0,        4004,      -8.858599116,      -7.285846457,      -7.756714868,      -9.387492039
          0,           0,        4005,      -8.858653424,      -7.285992118,      -7.756808929,      -9.387580155
          0,           0,        4006,      -8.858707989,      -7.286137636,      -7.756902282,      -9.387667764
          0,           0,        4007,      -8.858762872,      -7.286282995,      -7.756994858,      -9.387754876
          0,           0,        4008,      -8.858818131,      -7.286428183,      -7.757086585,      -9.387841501
          0,           0,        4009,      -8.858873825,      -7.286573187,      -7.757177393,      -9.387927634
          0,           0,        4010,       -8.85893001,      -7.286717999,      -7.757267216,      -9.388013266
          0,           0,        4011,      -8.858986736,      -7.286862611,      -7.757355987,      -9.388098429
          0,           0,        4012,      -8.859044048,      -7.287007019,      -7.757443643,      -9.388183136
          0,           0,        4013,      -8.859101985,      -7.287151214,      -7.757530121,        -9.3882674
          0,           0,        4014,      -8.859160582,      -7.287295194,      -7.757615363,      -9.388351251
          0,           0,        4015,      -8.859219861,      -7.287438955,      -7.757699315,      -9.388434669
          0,           0,        4016,      -8.859279838,      -7.287582495,      -7.757781926,      -9.388517652
          0,           0,        4017,       -8.85934052,      -7.287725813,      -7.757863147,      -9.388600229
          0,           0,        4018,      -8.859401903,      -7.287868912,      -7.757942935,      -9.388682411
          0,           0,        4019,      -8.859463976,      -7.288011793,      -7.758021254,      -9.388764209
          0,           0,        4020,      -8.859526722,       -7.28815446,      -7.758098069,      -9.388845595
          0,           0,        4021,      -8.859590107,      -7.288296921,      -7.758173354,      -9.388926648
          0,           0,        4022,      -8.859654095,      -7.288439184,      -7.758247089,      -9.389007363
          0,           0,        4023,      -8.859718653,      -7.288581257,      -7.758319257,      -9.389087742
          0,           0,        4024,      -8.859783739,       -7.28872315,      -7.758389849,      -9.389167778
          0,           0,        4025,      -8.859849306,      -7.288864878,      -7.758458862,      -9.389247416
          0,           0,        4026,      -8.859915304,      -7.289006461,      -7.758526298,      -9.389326546
          0,           0,        4027,      -8.859981676,      -7.289147936,      -7.758592173,      -9.389405159
          0,           0,        4028,      -8.860048363,      -7.289289341,      -7.758656502,      -9.389483401
          0,           0,        4029,      -8.860115307,      -7.289430693,      -7.758719301,      -9.389561398
          0,           0,        4030,      -8.860182461,         -7.289572,      -7.758780591,      -9.389639224
          0,           0,        4031,      -8.860249788,      -7.289713259,        -7.7588404,      -9.389716936
          0,           0,        4032,      -8.860317251,      -7.289854463,      -7.758898755,      -9.389793956
          0,           0,        4033,      -8.860384818,      -7.289995605,       -7.75895569,      -9.389869248
          0,           0,        4034,      -8.860452464,      -7.290136671,       -7.75901125,      -9.389944598
          0,           0,        4035,      -8.860520181,      -7.290277656,      -7.759065452,      -9.390020147
          0,           0,        4036,      -8.860587971,      -7.290418557,      -7.759118325,      -9.390096155
          0,           0,        4037,      -8.860655848,      -7.290559375,      -7.759169908,      -9.390172937
          0,           0,        4038,      -8.860723836,      -7.290700114,      -7.759220242,      -9.390250571
          0,           0,        4039,      -8.860791967,       -7.29084078,      -7.759269374,      -9.390327358
          0,           0,        4040,      -8.860860282,      -7.290981381,      -7.759317352,       -9.39040172
          0,           0,        4041,      -8.860928828,      -7.291121927,      -7.759364223,      -9.390475144
          0,           0,        4042,      -8.860997657,      -7.291262428,      -7.759410035,      -9.390548367
          0,           0,        4043,      -8.861066825,      -7.291402897,       -7.75945484,      -9.390621485
          0,           0,        4044,      -8.861136389,      -7.291543346,      -7.759498687,      -9.390694513
          0,           0,        4045,      -8.861206407,      -7.291683786,      -7.759541629,      -9.390767456
